"ATTR_ID","ATTR_NAME","DESCRIPTION","MATCH_RATE","LOE","CAT","SUBCAT","SUBCAT2","DATA_TYPE","LEN","ENCODE_VAL","VALID_VAL","VALID_VAL_CNT","VAL_BINARY_IND"
"6873","RFM - Weeks Since Last Order - Pets","Indicates the number of weeks since the household has made a purchase in Pet items.",2.51,"Household","Spending","Buying Activity","z BA - Spending - 33","String",3,"017-018","017-018",17,0
"6873","RFM - Weeks Since Last Order - Pets","Indicates the number of weeks since the household has made a purchase in Pet items.",2.51,"Household","Spending","Buying Activity","z BA - Spending - 33","String",3,"019-020","019-020",17,0
"6873","RFM - Weeks Since Last Order - Pets","Indicates the number of weeks since the household has made a purchase in Pet items.",2.51,"Household","Spending","Buying Activity","z BA - Spending - 33","String",3,"021-022","021-022",17,0
"6873","RFM - Weeks Since Last Order - Pets","Indicates the number of weeks since the household has made a purchase in Pet items.",2.51,"Household","Spending","Buying Activity","z BA - Spending - 33","String",3,"023-024","023-024",17,0
"6873","RFM - Weeks Since Last Order - Pets","Indicates the number of weeks since the household has made a purchase in Pet items.",2.51,"Household","Spending","Buying Activity","z BA - Spending - 33","String",3,"025-052","025-052",17,0
"6873","RFM - Weeks Since Last Order - Pets","Indicates the number of weeks since the household has made a purchase in Pet items.",2.51,"Household","Spending","Buying Activity","z BA - Spending - 33","String",3,"053-105","053-105",17,0
"6873","RFM - Weeks Since Last Order - Pets","Indicates the number of weeks since the household has made a purchase in Pet items.",2.51,"Household","Spending","Buying Activity","z BA - Spending - 33","String",3,"106-158","106-158",17,0
"6873","RFM - Weeks Since Last Order - Pets","Indicates the number of weeks since the household has made a purchase in Pet items.",2.51,"Household","Spending","Buying Activity","z BA - Spending - 33","String",3,"159-211","159-211",17,0
"6873","RFM - Weeks Since Last Order - Pets","Indicates the number of weeks since the household has made a purchase in Pet items.",2.51,"Household","Spending","Buying Activity","z BA - Spending - 33","String",3,"212-999","212-999",17,0
"6874","RFM - Weeks Since Last Order - Photo and Video Equipment","Indicates the number of weeks since the household has made a purchase in Photo & Video.",0.85,"Household","Spending","Buying Activity","z BA - Spending - 22","String",3,"001-002","001-002",17,0
"6874","RFM - Weeks Since Last Order - Photo and Video Equipment","Indicates the number of weeks since the household has made a purchase in Photo & Video.",0.85,"Household","Spending","Buying Activity","z BA - Spending - 22","String",3,"003-004","003-004",17,0
"6874","RFM - Weeks Since Last Order - Photo and Video Equipment","Indicates the number of weeks since the household has made a purchase in Photo & Video.",0.85,"Household","Spending","Buying Activity","z BA - Spending - 22","String",3,"005-006","005-006",17,0
"6874","RFM - Weeks Since Last Order - Photo and Video Equipment","Indicates the number of weeks since the household has made a purchase in Photo & Video.",0.85,"Household","Spending","Buying Activity","z BA - Spending - 22","String",3,"007-008","007-008",17,0
"6874","RFM - Weeks Since Last Order - Photo and Video Equipment","Indicates the number of weeks since the household has made a purchase in Photo & Video.",0.85,"Household","Spending","Buying Activity","z BA - Spending - 22","String",3,"009-010","009-010",17,0
"6874","RFM - Weeks Since Last Order - Photo and Video Equipment","Indicates the number of weeks since the household has made a purchase in Photo & Video.",0.85,"Household","Spending","Buying Activity","z BA - Spending - 22","String",3,"011-012","011-012",17,0
"6874","RFM - Weeks Since Last Order - Photo and Video Equipment","Indicates the number of weeks since the household has made a purchase in Photo & Video.",0.85,"Household","Spending","Buying Activity","z BA - Spending - 22","String",3,"013-014","013-014",17,0
"6874","RFM - Weeks Since Last Order - Photo and Video Equipment","Indicates the number of weeks since the household has made a purchase in Photo & Video.",0.85,"Household","Spending","Buying Activity","z BA - Spending - 22","String",3,"015-016","015-016",17,0
"6874","RFM - Weeks Since Last Order - Photo and Video Equipment","Indicates the number of weeks since the household has made a purchase in Photo & Video.",0.85,"Household","Spending","Buying Activity","z BA - Spending - 22","String",3,"017-018","017-018",17,0
"6874","RFM - Weeks Since Last Order - Photo and Video Equipment","Indicates the number of weeks since the household has made a purchase in Photo & Video.",0.85,"Household","Spending","Buying Activity","z BA - Spending - 22","String",3,"019-020","019-020",17,0
"6874","RFM - Weeks Since Last Order - Photo and Video Equipment","Indicates the number of weeks since the household has made a purchase in Photo & Video.",0.85,"Household","Spending","Buying Activity","z BA - Spending - 22","String",3,"021-022","021-022",17,0
"6874","RFM - Weeks Since Last Order - Photo and Video Equipment","Indicates the number of weeks since the household has made a purchase in Photo & Video.",0.85,"Household","Spending","Buying Activity","z BA - Spending - 22","String",3,"023-024","023-024",17,0
"6874","RFM - Weeks Since Last Order - Photo and Video Equipment","Indicates the number of weeks since the household has made a purchase in Photo & Video.",0.85,"Household","Spending","Buying Activity","z BA - Spending - 22","String",3,"025-052","025-052",17,0
"6874","RFM - Weeks Since Last Order - Photo and Video Equipment","Indicates the number of weeks since the household has made a purchase in Photo & Video.",0.85,"Household","Spending","Buying Activity","z BA - Spending - 22","String",3,"053-105","053-105",17,0
"6874","RFM - Weeks Since Last Order - Photo and Video Equipment","Indicates the number of weeks since the household has made a purchase in Photo & Video.",0.85,"Household","Spending","Buying Activity","z BA - Spending - 22","String",3,"106-158","106-158",17,0
"6874","RFM - Weeks Since Last Order - Photo and Video Equipment","Indicates the number of weeks since the household has made a purchase in Photo & Video.",0.85,"Household","Spending","Buying Activity","z BA - Spending - 22","String",3,"159-211","159-211",17,0
"6874","RFM - Weeks Since Last Order - Photo and Video Equipment","Indicates the number of weeks since the household has made a purchase in Photo & Video.",0.85,"Household","Spending","Buying Activity","z BA - Spending - 22","String",3,"212-999","212-999",17,0
"6875","RFM - Weeks Since Last Order - Sports and Leisure","Indicates the number of weeks since the household has made a purchase in Sports & Leisure.",15.49,"Household","Spending","Buying Activity","z BA - Spending - 34","String",3,"001-002","001-002",17,0
"6875","RFM - Weeks Since Last Order - Sports and Leisure","Indicates the number of weeks since the household has made a purchase in Sports & Leisure.",15.49,"Household","Spending","Buying Activity","z BA - Spending - 34","String",3,"003-004","003-004",17,0
"6875","RFM - Weeks Since Last Order - Sports and Leisure","Indicates the number of weeks since the household has made a purchase in Sports & Leisure.",15.49,"Household","Spending","Buying Activity","z BA - Spending - 34","String",3,"005-006","005-006",17,0
"6875","RFM - Weeks Since Last Order - Sports and Leisure","Indicates the number of weeks since the household has made a purchase in Sports & Leisure.",15.49,"Household","Spending","Buying Activity","z BA - Spending - 34","String",3,"007-008","007-008",17,0
"6875","RFM - Weeks Since Last Order - Sports and Leisure","Indicates the number of weeks since the household has made a purchase in Sports & Leisure.",15.49,"Household","Spending","Buying Activity","z BA - Spending - 34","String",3,"009-010","009-010",17,0
"6875","RFM - Weeks Since Last Order - Sports and Leisure","Indicates the number of weeks since the household has made a purchase in Sports & Leisure.",15.49,"Household","Spending","Buying Activity","z BA - Spending - 34","String",3,"011-012","011-012",17,0
"6875","RFM - Weeks Since Last Order - Sports and Leisure","Indicates the number of weeks since the household has made a purchase in Sports & Leisure.",15.49,"Household","Spending","Buying Activity","z BA - Spending - 34","String",3,"013-014","013-014",17,0
"6875","RFM - Weeks Since Last Order - Sports and Leisure","Indicates the number of weeks since the household has made a purchase in Sports & Leisure.",15.49,"Household","Spending","Buying Activity","z BA - Spending - 34","String",3,"015-016","015-016",17,0
"6875","RFM - Weeks Since Last Order - Sports and Leisure","Indicates the number of weeks since the household has made a purchase in Sports & Leisure.",15.49,"Household","Spending","Buying Activity","z BA - Spending - 34","String",3,"017-018","017-018",17,0
"6875","RFM - Weeks Since Last Order - Sports and Leisure","Indicates the number of weeks since the household has made a purchase in Sports & Leisure.",15.49,"Household","Spending","Buying Activity","z BA - Spending - 34","String",3,"019-020","019-020",17,0
"6875","RFM - Weeks Since Last Order - Sports and Leisure","Indicates the number of weeks since the household has made a purchase in Sports & Leisure.",15.49,"Household","Spending","Buying Activity","z BA - Spending - 34","String",3,"021-022","021-022",17,0
"6875","RFM - Weeks Since Last Order - Sports and Leisure","Indicates the number of weeks since the household has made a purchase in Sports & Leisure.",15.49,"Household","Spending","Buying Activity","z BA - Spending - 34","String",3,"023-024","023-024",17,0
"6875","RFM - Weeks Since Last Order - Sports and Leisure","Indicates the number of weeks since the household has made a purchase in Sports & Leisure.",15.49,"Household","Spending","Buying Activity","z BA - Spending - 34","String",3,"025-052","025-052",17,0
"6875","RFM - Weeks Since Last Order - Sports and Leisure","Indicates the number of weeks since the household has made a purchase in Sports & Leisure.",15.49,"Household","Spending","Buying Activity","z BA - Spending - 34","String",3,"053-105","053-105",17,0
"6875","RFM - Weeks Since Last Order - Sports and Leisure","Indicates the number of weeks since the household has made a purchase in Sports & Leisure.",15.49,"Household","Spending","Buying Activity","z BA - Spending - 34","String",3,"106-158","106-158",17,0
"6875","RFM - Weeks Since Last Order - Sports and Leisure","Indicates the number of weeks since the household has made a purchase in Sports & Leisure.",15.49,"Household","Spending","Buying Activity","z BA - Spending - 34","String",3,"159-211","159-211",17,0
"6875","RFM - Weeks Since Last Order - Sports and Leisure","Indicates the number of weeks since the household has made a purchase in Sports & Leisure.",15.49,"Household","Spending","Buying Activity","z BA - Spending - 34","String",3,"212-999","212-999",17,0
"6878","RFM - Weeks Since Last Order - Travel","Indicates the number of weeks since the household has made a purchase in Travel.",3.32,"Household","Spending","Buying Activity","z BA - Spending - 35","String",3,"001-002","001-002",17,0
"6878","RFM - Weeks Since Last Order - Travel","Indicates the number of weeks since the household has made a purchase in Travel.",3.32,"Household","Spending","Buying Activity","z BA - Spending - 35","String",3,"003-004","003-004",17,0
"6878","RFM - Weeks Since Last Order - Travel","Indicates the number of weeks since the household has made a purchase in Travel.",3.32,"Household","Spending","Buying Activity","z BA - Spending - 35","String",3,"005-006","005-006",17,0
"6878","RFM - Weeks Since Last Order - Travel","Indicates the number of weeks since the household has made a purchase in Travel.",3.32,"Household","Spending","Buying Activity","z BA - Spending - 35","String",3,"007-008","007-008",17,0
"6878","RFM - Weeks Since Last Order - Travel","Indicates the number of weeks since the household has made a purchase in Travel.",3.32,"Household","Spending","Buying Activity","z BA - Spending - 35","String",3,"009-010","009-010",17,0
"6878","RFM - Weeks Since Last Order - Travel","Indicates the number of weeks since the household has made a purchase in Travel.",3.32,"Household","Spending","Buying Activity","z BA - Spending - 35","String",3,"011-012","011-012",17,0
"6878","RFM - Weeks Since Last Order - Travel","Indicates the number of weeks since the household has made a purchase in Travel.",3.32,"Household","Spending","Buying Activity","z BA - Spending - 35","String",3,"013-014","013-014",17,0
"6878","RFM - Weeks Since Last Order - Travel","Indicates the number of weeks since the household has made a purchase in Travel.",3.32,"Household","Spending","Buying Activity","z BA - Spending - 35","String",3,"015-016","015-016",17,0
"6878","RFM - Weeks Since Last Order - Travel","Indicates the number of weeks since the household has made a purchase in Travel.",3.32,"Household","Spending","Buying Activity","z BA - Spending - 35","String",3,"017-018","017-018",17,0
"6878","RFM - Weeks Since Last Order - Travel","Indicates the number of weeks since the household has made a purchase in Travel.",3.32,"Household","Spending","Buying Activity","z BA - Spending - 35","String",3,"019-020","019-020",17,0
"6878","RFM - Weeks Since Last Order - Travel","Indicates the number of weeks since the household has made a purchase in Travel.",3.32,"Household","Spending","Buying Activity","z BA - Spending - 35","String",3,"021-022","021-022",17,0
"6878","RFM - Weeks Since Last Order - Travel","Indicates the number of weeks since the household has made a purchase in Travel.",3.32,"Household","Spending","Buying Activity","z BA - Spending - 35","String",3,"023-024","023-024",17,0
"6878","RFM - Weeks Since Last Order - Travel","Indicates the number of weeks since the household has made a purchase in Travel.",3.32,"Household","Spending","Buying Activity","z BA - Spending - 35","String",3,"025-052","025-052",17,0
"6878","RFM - Weeks Since Last Order - Travel","Indicates the number of weeks since the household has made a purchase in Travel.",3.32,"Household","Spending","Buying Activity","z BA - Spending - 35","String",3,"053-105","053-105",17,0
"6878","RFM - Weeks Since Last Order - Travel","Indicates the number of weeks since the household has made a purchase in Travel.",3.32,"Household","Spending","Buying Activity","z BA - Spending - 35","String",3,"106-158","106-158",17,0
"6878","RFM - Weeks Since Last Order - Travel","Indicates the number of weeks since the household has made a purchase in Travel.",3.32,"Household","Spending","Buying Activity","z BA - Spending - 35","String",3,"159-211","159-211",17,0
"6878","RFM - Weeks Since Last Order - Travel","Indicates the number of weeks since the household has made a purchase in Travel.",3.32,"Household","Spending","Buying Activity","z BA - Spending - 35","String",3,"212-999","212-999",17,0
"6879","RFM - Weeks Since Last Order - Videos/DVDs","Indicates the number of weeks since the household has made a purchase in Videos/DVDs.",1.42,"Household","Spending","Buying Activity","z BA - Spending - 21","String",3,"001-002","001-002",17,0
"6879","RFM - Weeks Since Last Order - Videos/DVDs","Indicates the number of weeks since the household has made a purchase in Videos/DVDs.",1.42,"Household","Spending","Buying Activity","z BA - Spending - 21","String",3,"003-004","003-004",17,0
"6879","RFM - Weeks Since Last Order - Videos/DVDs","Indicates the number of weeks since the household has made a purchase in Videos/DVDs.",1.42,"Household","Spending","Buying Activity","z BA - Spending - 21","String",3,"005-006","005-006",17,0
"6879","RFM - Weeks Since Last Order - Videos/DVDs","Indicates the number of weeks since the household has made a purchase in Videos/DVDs.",1.42,"Household","Spending","Buying Activity","z BA - Spending - 21","String",3,"007-008","007-008",17,0
"6879","RFM - Weeks Since Last Order - Videos/DVDs","Indicates the number of weeks since the household has made a purchase in Videos/DVDs.",1.42,"Household","Spending","Buying Activity","z BA - Spending - 21","String",3,"009-010","009-010",17,0
"6879","RFM - Weeks Since Last Order - Videos/DVDs","Indicates the number of weeks since the household has made a purchase in Videos/DVDs.",1.42,"Household","Spending","Buying Activity","z BA - Spending - 21","String",3,"011-012","011-012",17,0
"6879","RFM - Weeks Since Last Order - Videos/DVDs","Indicates the number of weeks since the household has made a purchase in Videos/DVDs.",1.42,"Household","Spending","Buying Activity","z BA - Spending - 21","String",3,"013-014","013-014",17,0
"6879","RFM - Weeks Since Last Order - Videos/DVDs","Indicates the number of weeks since the household has made a purchase in Videos/DVDs.",1.42,"Household","Spending","Buying Activity","z BA - Spending - 21","String",3,"015-016","015-016",17,0
"6879","RFM - Weeks Since Last Order - Videos/DVDs","Indicates the number of weeks since the household has made a purchase in Videos/DVDs.",1.42,"Household","Spending","Buying Activity","z BA - Spending - 21","String",3,"017-018","017-018",17,0
"6879","RFM - Weeks Since Last Order - Videos/DVDs","Indicates the number of weeks since the household has made a purchase in Videos/DVDs.",1.42,"Household","Spending","Buying Activity","z BA - Spending - 21","String",3,"019-020","019-020",17,0
"6879","RFM - Weeks Since Last Order - Videos/DVDs","Indicates the number of weeks since the household has made a purchase in Videos/DVDs.",1.42,"Household","Spending","Buying Activity","z BA - Spending - 21","String",3,"021-022","021-022",17,0
"6879","RFM - Weeks Since Last Order - Videos/DVDs","Indicates the number of weeks since the household has made a purchase in Videos/DVDs.",1.42,"Household","Spending","Buying Activity","z BA - Spending - 21","String",3,"023-024","023-024",17,0
"6879","RFM - Weeks Since Last Order - Videos/DVDs","Indicates the number of weeks since the household has made a purchase in Videos/DVDs.",1.42,"Household","Spending","Buying Activity","z BA - Spending - 21","String",3,"025-052","025-052",17,0
"6879","RFM - Weeks Since Last Order - Videos/DVDs","Indicates the number of weeks since the household has made a purchase in Videos/DVDs.",1.42,"Household","Spending","Buying Activity","z BA - Spending - 21","String",3,"053-105","053-105",17,0
"6879","RFM - Weeks Since Last Order - Videos/DVDs","Indicates the number of weeks since the household has made a purchase in Videos/DVDs.",1.42,"Household","Spending","Buying Activity","z BA - Spending - 21","String",3,"106-158","106-158",17,0
"6879","RFM - Weeks Since Last Order - Videos/DVDs","Indicates the number of weeks since the household has made a purchase in Videos/DVDs.",1.42,"Household","Spending","Buying Activity","z BA - Spending - 21","String",3,"159-211","159-211",17,0
"6879","RFM - Weeks Since Last Order - Videos/DVDs","Indicates the number of weeks since the household has made a purchase in Videos/DVDs.",1.42,"Household","Spending","Buying Activity","z BA - Spending - 21","String",3,"212-999","212-999",17,0
"6880","Women's Apparel - General","A purchase of Women's Apparel has occurred within the last 24 months in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.",35.58,"Household","Spending","Buying Activity","z BA - Apparel","String",1,"1 = True","1 ",1,1
"6881","Women's Apparel - Accessories","A purchase of Women's Accessories in Apparel has occurred within the last 24 months in the Household.  The Buying Activity data has been summarized into a categorical level according to purchase activity.  This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.",1.43,"Household","Spending","Buying Activity","z BA - Accessories","String",1,"1 = True","1 ",1,1
"6882","Women's Apparel - Activewear","A purchase of Women's Activewear Apparel has occurred within the last 24 months in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.",3.25,"Household","Spending","Buying Activity","z BA - Apparel","String",1,"1 = True","1 ",1,1
"6883","Women's Apparel - Bridal","A purchase of Women's Bridal Apparel has occurred within the last 24 months in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.",0.04,"Household","Spending","Buying Activity","z BA - Apparel","String",1,"1 = True","1 ",1,1
"6884","Women's Apparel - Business/Business Casual","A purchase of Women's Business/Business Casual Apparel has occurred within the last 24 months in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.",1.43,"Household","Spending","Buying Activity","z BA - Apparel","String",1,"1 = True","1 ",1,1
"6885","Women's Apparel - Casual","A purchase of Women's Casual Apparel has occurred within the last 24 months in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.",6.79,"Household","Spending","Buying Activity","z BA - Apparel","String",1,"1 = True","1 ",1,1
"6886","Women's Apparel - Eveningwear","A purchase of Women's Eveningwear Apparel has occurred within the last 24 months in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.",0.57,"Household","Spending","Buying Activity","z BA - Apparel","String",1,"1 = True","1 ",1,1
"6887","Women's Apparel - Footwear","A purchase of Women's Footwear has occurred within the last 24 months in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.",6.38,"Household","Spending","Buying Activity","z BA - Apparel","String",1,"1 = True","1 ",1,1
"6888","Women's Apparel - Handbags","A purchase of Women's Handbags has occurred within the last 24 months in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.",1.2,"Household","Spending","Buying Activity","z BA - Apparel","String",1,"1 = True","1 ",1,1
"6889","Women's Apparel - Hats","A purchase of Women's Hats has occurred within the last 24 months in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.",0.12,"Household","Spending","Buying Activity","z BA - Apparel","String",1,"1 = True","1 ",1,1
"6890","Women's Apparel - Lingerie","A purchase of Women's Lingerie has occurred within the last 24 months in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.",1.13,"Household","Spending","Buying Activity","z BA - Apparel","String",1,"1 = True","1 ",1,1
"6891","Women's Apparel - Loungewear/Sleepwear","A purchase of Women's Loungewear/Sleepwear has occurred within the last 24 months in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.",1.65,"Household","Spending","Buying Activity","z BA - Apparel","String",1,"1 = True","1 ",1,1
"6892","Women's Apparel - Maternity","A purchase of Women's Maternity Apparel has occurred within the last 24 months in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.",0.01,"Household","Spending","Buying Activity","z BA - Apparel","String",1,"1 = True","1 ",1,1
"6893","Women's Apparel - Outerwear","A purchase of Women's Outerwear has occurred within the last 24 months in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.",1.29,"Household","Spending","Buying Activity","z BA - Apparel","String",1,"1 = True","1 ",1,1
"6894","Women's Apparel - Swimwear","A purchase of Women's Swimwear has occurred within the last 24 months in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.",0.89,"Household","Spending","Buying Activity","z BA - Apparel","String",1,"1 = True","1 ",1,1
"6895","Women's Apparel - Underwear and Hosiery","A purchase of Women's Underwear/Hosiery has occurred within the last 24 months in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.",3.97,"Household","Spending","Buying Activity","z BA - Apparel","String",1,"1 = True","1 ",1,1
"6896","Women's Apparel - Uniforms/Workwear","A purchase of Girl's School Age Apparel has occurred within the last 24 months in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.",0.01,"Household","Spending","Buying Activity","z BA - Apparel","String",1,"1 = True","1 ",1,1
"6897","Women's Apparel - Fur","A purchase of Women's Fur Apparel has occurred within the last 24 months in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.",0,"Household","Spending","Buying Activity","z BA - Apparel","String",1,"1 = True","1 ",1,1
"6898","Women's Petite Sizes","A purchase of Women's Petite Size Apparel has occurred within the last 24 months in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.",0.92,"Household","Spending","Buying Activity","z BA - Apparel","String",1,"1 = True","1 ",1,1
"6899","Women's Petite - Business/Business Casual","A purchase of Women's Petite Business/Business Casual Apparel has occurred within the last 24 months in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.",0.04,"Household","Spending","Buying Activity","z BA - Apparel","String",1,"1 = True","1 ",1,1
"7057","Smoker","Indicates that someone in the household smokes tobacco.",8.36,"Household","Activities & Interests","Household","Smoking","String",1,"1 = True","1 ",1,1
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"18 = Age 18","18 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"19 = Age 19","19 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"20 = Age 20","20 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"21 = Age 21","21 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"22 = Age 22","22 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"23 = Age 23","23 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"24 = Age 24","24 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"25 = Age 25","25 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"26 = Age 26","26 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"27 = Age 27","27 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"28 = Age 28","28 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"29 = Age 29","29 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"30 = Age 30","30 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"31 = Age 31","31 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"32 = Age 32","32 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"33 = Age 33","33 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"34 = Age 34","34 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"35 = Age 35","35 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"36 = Age 36","36 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"37 = Age 37","37 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"38 = Age 38","38 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"39 = Age 39","39 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"40 = Age 40","40 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"41 = Age 41","41 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"42 = Age 42","42 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"43 = Age 43","43 ",82,0
"7200","Age in One-Year Increments - Person","Indicates the age of the person in one-year increments.",91.7,"Person","Demographics","Age","DOB Age - 1yr - 0 Person","String",2,"44 = Age 44","44 ",82,0
